date_id,order_id,customer_id,channel_id,store_id,address_id,method,status,currency_code,amount
20241127,1000008751,346,1,,4010,CARD,PAID,,19050.0
20240811,1000008752,1004,1,,2951,GATEWAY,PAID,,20257.5
20240928,1000008753,272,1,,1466,CARD,PAID,,26513.28
20240905,1000008754,1201,2,3.0,3,CARD,PAID,,79315.5
,1000008755,141,1,,4161,GATEWAY,PENDING,,61884.0
20240402,1000008756,1336,1,,1958,GATEWAY,PAID,,15129.6
20240804,1000008757,1346,1,,1335,CARD,PAID,,28788.0
20240322,1000008758,159,1,,4017,CARD,PAID,,115680.6
20250418,1000008759,589,2,3.0,3,CARD,PAID,,91802.7
20250614,1000008760,1371,2,2.0,2,CASH,PAID,,52272.0
,1000008761,43,2,1.0,1,CASH,FAILED,,16335.0
20240826,1000008762,877,1,,3885,CARD,PAID,,42364.2
20250516,1000008763,479,1,,3881,GATEWAY,PAID,,24422.4
,1000008764,891,2,1.0,1,CASH,PENDING,,16335.0
20240815,1000008765,1172,1,,2191,GATEWAY,REFUNDED,,27336.0
20240528,1000008766,1142,1,,3901,CARD,PAID,,37200.0
20250417,1000008767,187,1,,2728,GATEWAY,PAID,,55350.0
20240429,1000008768,1384,2,2.0,2,TRANSFER,PAID,,39204.0
20240325,1000008769,289,2,3.0,3,CARD,PAID,,102928.65
20240212,1000008770,174,2,1.0,1,CARD,PAID,,35755.5
20250509,1000008771,920,1,,3099,CARD,PAID,,33516.6
20240525,1000008772,1120,1,,1546,GATEWAY,PAID,,18742.5
20240907,1000008773,1048,1,,2729,CARD,PAID,,29088.0
20241029,1000008774,653,1,,1582,CARD,PAID,,58080.0
20240326,1000008775,1090,1,,1007,GATEWAY,PAID,,43588.8
20240402,1000008776,192,1,,1549,CARD,PAID,,40404.0
20240523,1000008777,684,2,3.0,3,CASH,PAID,,65811.9
20240620,1000008778,1441,1,,1107,GATEWAY,PAID,,57172.5
20241017,1000008779,467,1,,3104,CARD,PAID,,26813.28
,1000008780,754,1,,1573,CARD,PENDING,,48924.9
20240303,1000008781,1057,2,2.0,2,CARD,PAID,,51727.5
20250104,1000008782,100,2,1.0,1,CASH,PAID,,42688.8
20240906,1000008783,1139,1,,3194,GATEWAY,PAID,,70785.0
20241018,1000008784,1419,1,,3750,GATEWAY,PAID,,15429.6
20250826,1000008785,686,1,,1026,CARD,PAID,,62910.0
20250128,1000008786,49,2,1.0,1,CARD,PAID,,48642.0
20250514,1000008787,219,2,2.0,2,CASH,PAID,,28459.2
20241103,1000008788,652,2,3.0,3,CASH,PAID,,26136.0
20241109,1000008789,1431,2,3.0,3,CARD,PAID,,11761.2
20250302,1000008790,1423,1,,2059,GATEWAY,PAID,,42582.0
,1000008791,208,2,4.0,4,CASH,FAILED,,14520.0
20240523,1000008792,695,1,,2758,CARD,PAID,,47109.9
20240402,1000008793,1128,2,4.0,4,TRANSFER,PAID,,41164.2
20250221,1000008794,838,1,,1779,CARD,PAID,,17535.0
20241209,1000008795,72,2,4.0,4,CASH,PAID,,88617.38
20250429,1000008796,765,1,,1276,CARD,PAID,,79308.0
20241101,1000008797,565,2,4.0,4,CASH,PAID,,18676.35
20240801,1000008798,107,1,,3995,CARD,PAID,,28488.0
20240928,1000008799,1248,1,,3821,CARD,PAID,,75678.0
20250421,1000008800,1296,1,,2814,GATEWAY,PAID,,39133.5
20240318,1000008801,397,1,,1514,GATEWAY,PAID,,72529.5
20240913,1000008802,1434,1,,2876,GATEWAY,PAID,,28342.8
20240118,1000008803,394,1,,2458,CARD,PAID,,17235.0
20241110,1000008804,213,2,2.0,2,CARD,PAID,,24829.2
20250703,1000008805,46,1,,3648,CARD,PAID,,14921.4
20240119,1000008806,1191,1,,3198,CARD,PAID,,53227.5
20240708,1000008807,1038,2,4.0,4,CASH,PAID,,16335.0
20250819,1000008808,847,2,3.0,3,CASH,PAID,,41527.2
20250905,1000008809,56,1,,1980,CARD,PAID,,43671.0
20250305,1000008810,405,1,,1211,GATEWAY,PAID,,31382.16
20240615,1000008811,467,1,,2316,GATEWAY,PAID,,29959.2
20240422,1000008812,33,1,,1811,GATEWAY,PAID,,19168.5
20250827,1000008813,239,2,4.0,4,CASH,PAID,,27588.0
20240404,1000008814,888,1,,4112,GATEWAY,PAID,,15901.5
20240519,1000008815,622,2,2.0,2,CARD,PAID,,26136.0
20240305,1000008816,533,1,,3370,CARD,PAID,,29959.2
20240312,1000008817,715,1,,1438,GATEWAY,PAID,,32536.5
20240601,1000008818,126,1,,2268,GATEWAY,PAID,,28459.2
20250920,1000008819,919,1,,2075,CARD,PAID,,55105.5
20250521,1000008820,221,2,3.0,3,CARD,PAID,,17787.0
20250709,1000008821,266,1,,3116,CARD,PAID,,33570.0
20240705,1000008822,604,1,,2111,GATEWAY,PAID,,59532.0
,1000008823,684,2,3.0,3,CARD,FAILED,,95106.0
,1000008824,439,1,,2449,GATEWAY,PENDING,,49116.0
20240722,1000008825,694,2,1.0,1,CASH,PAID,,17242.5
20250823,1000008826,621,1,,2008,CARD,PAID,,44760.0
,1000008827,558,1,,1619,CARD,FAILED,,68287.32
,1000008828,1005,1,,1525,GATEWAY,FAILED,,29959.2
20240711,1000008829,1274,1,,1275,CARD,PAID,,75687.6
20240123,1000008830,1037,1,,3732,CARD,PAID,,18687.0
20240828,1000008831,952,2,4.0,4,CARD,PAID,,31036.5
20250604,1000008832,1162,1,,2180,GATEWAY,PAID,,18442.5
20250125,1000008833,779,1,,3470,CARD,PAID,,49614.6
20240301,1000008834,975,2,2.0,2,CASH,PAID,,26136.0
20250704,1000008835,876,1,,1688,CARD,PAID,,18987.0
20240917,1000008836,459,1,,4191,CARD,PAID,,16008.3
20240519,1000008837,728,1,,3939,CARD,PAID,,27636.0
20241010,1000008838,231,1,,2529,CARD,PAID,,36209.25
20240911,1000008839,774,1,,4138,GATEWAY,PAID,,18142.5
20240721,1000008840,228,2,3.0,3,CARD,PAID,,36300.0
20240103,1000008841,1386,1,,1094,CARD,PAID,,27336.0
20240608,1000008842,618,1,,1787,CARD,PAID,,40104.0
20240916,1000008843,5,2,1.0,1,CARD,PAID,,49077.6
20240124,1000008844,950,1,,1758,CARD,PAID,,60197.1
20241024,1000008845,1412,2,4.0,4,TRANSFER,PAID,,49005.0
20250705,1000008846,475,1,,3263,CARD,PAID,,49905.0
20240426,1000008847,769,1,,1259,CARD,PAID,,14268.0
20240628,1000008848,13,2,1.0,1,CARD,PAID,,26136.0
20250503,1000008849,921,1,,1203,CARD,REFUNDED,,28488.0
20240409,1000008850,1249,2,3.0,3,CARD,PAID,,17787.0
20250509,1000008851,1278,1,,1982,GATEWAY,PAID,,53472.0
20250411,1000008852,876,1,,1924,GATEWAY,PAID,,40404.0
20241025,1000008853,53,2,2.0,2,CARD,PAID,,17151.75
20250122,1000008854,187,1,,3581,CARD,PAID,,15129.6
20250508,1000008855,935,1,,2138,CARD,PAID,,25022.4
20240902,1000008856,253,1,,1688,CARD,PAID,,28788.0
20240109,1000008857,664,1,,2396,CARD,PAID,,17235.0
20240103,1000008858,886,1,,2773,GATEWAY,PAID,,30167.4
20240106,1000008859,235,1,,2253,CARD,PAID,,14994.0
20240127,1000008860,322,1,,2073,CARD,PAID,,18868.5
20250918,1000008861,1427,1,,2117,GATEWAY,PAID,,18442.5
20250611,1000008862,1439,1,,3487,CARD,PAID,,52355.25
20240611,1000008863,885,2,4.0,4,CARD,PAID,,49005.0
20241011,1000008864,874,1,,3529,CARD,PAID,,53908.12
20240520,1000008865,1083,1,,1377,GATEWAY,PAID,,53542.5
20240212,1000008866,720,2,3.0,3,CASH,REFUNDED,,57499.2
20241006,1000008867,507,2,3.0,3,CARD,PAID,,32670.0
20241201,1000008868,436,1,,3802,CARD,PAID,,55650.0
20250727,1000008869,237,1,,3512,GATEWAY,PAID,,29359.2
20240425,1000008870,1120,1,,1616,GATEWAY,PAID,,15720.0
20241030,1000008871,1081,1,,1497,CARD,PAID,,29867.4
20250613,1000008872,511,1,,1142,CARD,PAID,,19304.62
20241106,1000008873,1330,2,4.0,4,TRANSFER,PAID,,39930.0
,1000008874,662,2,3.0,3,CASH,FAILED,,89661.0
20240901,1000008875,87,1,,1584,CARD,PAID,,29940.0
20241126,1000008876,1429,1,,2332,CARD,PAID,,44687.4
20240326,1000008877,1251,1,,1781,GATEWAY,PAID,,46275.0
20250830,1000008878,1228,1,,1873,GATEWAY,PAID,,29940.0
20240818,1000008879,1482,1,,2048,GATEWAY,PAID,,50505.0
20250423,1000008880,1114,1,,2832,GATEWAY,PAID,,87039.9
20250918,1000008881,1489,2,3.0,3,CASH,PAID,,42253.2
,1000008882,538,2,1.0,1,TRANSFER,FAILED,,45520.2
20250315,1000008883,1306,1,,2553,GATEWAY,REFUNDED,,88184.4
20241008,1000008884,1088,2,1.0,1,CASH,REFUNDED,,17242.5
20250613,1000008885,458,1,,2091,GATEWAY,PAID,,19304.62
20240821,1000008886,1105,1,,2589,GATEWAY,PAID,,46957.68
20241121,1000008887,229,2,3.0,3,CASH,PAID,,122534.28
20250619,1000008888,1387,1,,2841,GATEWAY,PAID,,50505.0
20240824,1000008889,75,1,,2506,GATEWAY,PAID,,15729.6
20240112,1000008890,295,1,,3606,CARD,PAID,,57682.8
20240730,1000008891,705,1,,2039,GATEWAY,PAID,,106796.7
20250613,1000008892,455,1,,1726,CARD,PAID,,42282.0
20240725,1000008893,213,1,,3137,CARD,REFUNDED,,40704.0
20250422,1000008894,465,1,,3454,CARD,PAID,,43588.8
20240712,1000008895,418,2,1.0,1,CARD,PAID,,17151.75
20241211,1000008896,477,1,,3286,GATEWAY,PAID,,62121.0
20250507,1000008897,619,2,1.0,1,CARD,PAID,,41164.2
20241211,1000008898,1101,1,,3338,CARD,PAID,,17787.0
,1000008899,1062,1,,1438,CARD,PENDING,,46638.0
20241125,1000008900,101,2,4.0,4,TRANSFER,PAID,,60984.0
20240501,1000008901,1270,1,,3595,CARD,REFUNDED,,39133.5
20241230,1000008902,1081,1,,2095,GATEWAY,PAID,,18142.5
20240911,1000008903,1322,2,1.0,1,TRANSFER,REFUNDED,,73093.68
20240606,1000008904,1309,2,2.0,2,CASH,PAID,,13721.4
20250122,1000008905,90,1,,3482,CARD,PAID,,56900.25
20240211,1000008906,937,1,,3419,CARD,PAID,,29659.2
20240418,1000008907,1217,1,,1052,GATEWAY,PAID,,21165.0
20240629,1000008908,611,1,,1762,CARD,PAID,,88324.92
20250627,1000008909,1374,2,2.0,2,CASH,PAID,,16335.0
20241017,1000008910,701,1,,1143,GATEWAY,PAID,,19468.5
20250715,1000008911,1147,2,1.0,1,CASH,PAID,,50348.1
20250103,1000008912,14,2,4.0,4,CASH,PAID,,36300.0
20240927,1000008913,1499,1,,3514,GATEWAY,PAID,,37352.7
20250828,1000008914,1135,1,,2402,CARD,PAID,,46899.6
20250923,1000008915,1110,1,,2904,CARD,PAID,,66295.5
20250818,1000008916,1044,2,1.0,1,CARD,PAID,,43451.1
,1000008917,482,2,1.0,1,CASH,FAILED,,29040.0
20250427,1000008918,413,2,3.0,3,TRANSFER,PAID,,84488.25
20241116,1000008919,891,1,,2717,CARD,PAID,,37109.25
20241002,1000008920,310,1,,2683,GATEWAY,PAID,,61555.72
20240129,1000008921,1279,1,,1935,CARD,REFUNDED,,17242.5
20250926,1000008922,223,2,1.0,1,TRANSFER,PAID,,48024.9
20240829,1000008923,173,1,,3080,GATEWAY,PAID,,49416.0
20240313,1000008924,1302,1,,4068,CARD,REFUNDED,,19876.35
20241025,1000008925,454,2,4.0,4,CARD,PAID,,49005.0
20241012,1000008926,559,2,4.0,4,CARD,PAID,,60838.8
20250704,1000008927,894,2,2.0,2,CARD,PAID,,13068.0
20240416,1000008928,805,1,,1496,GATEWAY,PAID,,29659.2
20250323,1000008929,1037,1,,3346,CARD,PAID,,61528.5
,1000008930,743,2,3.0,3,CARD,FAILED,,24829.2
20250204,1000008931,1413,1,,1951,CARD,PAID,,14701.5
20240605,1000008932,386,1,,2772,GATEWAY,PAID,,28488.0
20250306,1000008933,1004,1,,3740,CARD,PAID,,33570.0
20250303,1000008934,318,2,1.0,1,CARD,PAID,,26136.0
,1000008935,7,1,,1552,CARD,FAILED,,13914.6
,1000008936,1453,2,3.0,3,CARD,FAILED,,43560.0
20240522,1000008937,1167,1,,1258,GATEWAY,PAID,,52655.25
20240519,1000008938,1248,1,,4170,GATEWAY,PAID,,29959.2
20241218,1000008939,1184,1,,3344,CARD,PAID,,32205.12
,1000008940,129,2,4.0,4,TRANSFER,FAILED,,27588.0
20250711,1000008941,69,1,,1150,CARD,PAID,,46720.2
20240907,1000008942,1362,1,,3416,CARD,PAID,,49005.0
20241118,1000008943,683,2,4.0,4,CARD,PAID,,66646.8
20250127,1000008944,49,1,,1544,CARD,PAID,,16020.0
20240502,1000008945,679,1,,1222,CARD,PAID,,33570.0
20250314,1000008946,117,2,4.0,4,CASH,PAID,,53361.0
,1000008947,621,2,3.0,3,CARD,FAILED,,17787.0
20250325,1000008948,1395,1,,1148,GATEWAY,REFUNDED,,35985.0
20240123,1000008949,271,1,,3131,CARD,PAID,,60369.0
20250925,1000008950,1275,1,,1430,CARD,PAID,,43124.4
,1000008951,539,1,,2871,GATEWAY,FAILED,,43888.8
20240903,1000008952,541,1,,3123,GATEWAY,PAID,,46246.2
20250330,1000008953,791,1,,1177,CARD,PAID,,13706.64
20250506,1000008954,864,1,,1458,CARD,PAID,,27336.0
20250401,1000008955,1171,1,,2605,GATEWAY,PAID,,27602.28
20240110,1000008956,331,2,3.0,3,CARD,PAID,,41382.0
20250822,1000008957,468,2,3.0,3,TRANSFER,PAID,,77682.0
20250731,1000008958,722,1,,1165,GATEWAY,PAID,,35283.6
20240921,1000008959,586,1,,4105,CARD,PAID,,38143.8
20240804,1000008960,490,1,,1003,CARD,PAID,,44460.0
20240112,1000008961,527,1,,1731,GATEWAY,REFUNDED,,19057.5
20241227,1000008962,1418,2,4.0,4,CASH,PAID,,57680.7
20240416,1000008963,216,1,,4006,GATEWAY,PAID,,49905.0
20240122,1000008964,1273,1,,2691,CARD,PAID,,82330.5
20250228,1000008965,262,1,,3192,CARD,PAID,,63190.8
,1000008966,118,2,3.0,3,CASH,FAILED,,15972.0
20240826,1000008967,899,1,,2602,CARD,PAID,,58697.1
20250214,1000008968,861,1,,3133,CARD,PAID,,49224.9
20240513,1000008969,337,1,,1122,GATEWAY,PAID,,14694.0
20241224,1000008970,1434,2,4.0,4,CARD,PAID,,39204.0
20250615,1000008971,1379,1,,1150,GATEWAY,PAID,,49224.9
,1000008972,923,1,,2676,GATEWAY,PENDING,,55105.5
20250707,1000008973,741,2,3.0,3,CARD,PAID,,17968.5
20250715,1000008974,160,1,,3631,CARD,PAID,,62910.0
20250820,1000008975,721,1,,1301,GATEWAY,PAID,,17535.0
20240117,1000008976,524,2,4.0,4,TRANSFER,PAID,,60475.8
20250419,1000008977,1042,1,,3100,CARD,REFUNDED,,46064.7
,1000008978,768,1,,3447,CARD,FAILED,,38552.7
20250424,1000008979,949,2,3.0,3,TRANSFER,PAID,,14520.0
,1000008980,1427,1,,3431,GATEWAY,PENDING,,14994.0
,1000008981,477,1,,3604,CARD,PENDING,,14268.0
20250404,1000008982,44,2,4.0,4,CARD,PAID,,13068.0
20241225,1000008983,184,1,,1606,CARD,PAID,,55350.0
,1000008984,78,1,,3567,GATEWAY,PENDING,,33570.0
20240717,1000008985,1378,2,2.0,2,CASH,PAID,,56628.0
20240709,1000008986,168,1,,1637,CARD,PAID,,42882.0
20240621,1000008987,806,2,2.0,2,TRANSFER,PAID,,37933.5
20251001,1000008988,1149,1,,1521,GATEWAY,REFUNDED,,60621.0
20240111,1000008989,460,1,,2393,GATEWAY,PAID,,35503.5
20250823,1000008990,804,2,4.0,4,CARD,PAID,,39204.0
20250922,1000008991,917,1,,3645,CARD,PAID,,27036.0
20250217,1000008992,416,2,1.0,1,CARD,PAID,,49005.0
20240529,1000008993,1070,2,1.0,1,CARD,PAID,,38419.92
20250131,1000008994,1219,2,4.0,4,CASH,PAID,,43560.0
,1000008995,246,2,2.0,2,CARD,PENDING,,14701.5
20250429,1000008996,960,2,1.0,1,CASH,PAID,,48823.5
,1000008997,1250,1,,4028,GATEWAY,FAILED,,50505.0
20250309,1000008998,1317,1,,3912,CARD,PAID,,99200.4
20250225,1000008999,361,1,,2281,CARD,PAID,,33570.0
20240827,1000009000,196,2,3.0,3,CASH,PAID,,41382.0
20240508,1000009001,75,2,1.0,1,CASH,PAID,,35283.6
20250726,1000009002,513,1,,1490,GATEWAY,PAID,,18987.0
20250628,1000009003,947,1,,3672,CARD,PAID,,29940.0
20241016,1000009004,432,1,,1823,GATEWAY,PAID,,42582.0
20241205,1000009005,831,1,,3205,CARD,PAID,,14694.0
20250101,1000009006,1231,1,,1680,CARD,PAID,,39619.92
20240729,1000009007,1408,1,,1756,GATEWAY,PAID,,56593.8
20240428,1000009008,266,2,3.0,3,CASH,PAID,,44721.6
20241219,1000009009,1213,2,1.0,1,CASH,PAID,,30049.14
20250320,1000009010,1286,1,,2225,CARD,PAID,,33870.0
,1000009011,1129,1,,4,CARD,FAILED,,71148.0
20240923,1000009012,1369,1,,2756,CARD,PAID,,66320.1
20240627,1000009013,296,2,1.0,1,CASH,REFUNDED,,15173.4
,1000009014,196,1,,2957,GATEWAY,FAILED,,36474.0
20250323,1000009015,695,2,2.0,2,CASH,PAID,,68688.68
20241103,1000009016,914,2,3.0,3,TRANSFER,PAID,,37933.5
20250822,1000009017,1124,1,,3264,GATEWAY,PAID,,85188.6
20250407,1000009018,629,2,1.0,1,CASH,PAID,,27551.7
20240701,1000009019,1234,2,1.0,1,TRANSFER,PAID,,99273.24
20250924,1000009020,1129,2,1.0,1,CARD,PAID,,36209.25
20250817,1000009021,867,2,1.0,1,CARD,PAID,,52272.0
20241019,1000009022,468,1,,2379,CARD,PAID,,27036.0
20240825,1000009023,317,1,,4188,CARD,PAID,,40704.0
20241113,1000009024,619,1,,4116,CARD,PAID,,45604.5
20250320,1000009025,1269,1,,3083,GATEWAY,PAID,,33570.0
,1000009026,1416,1,,1965,GATEWAY,FAILED,,64207.2
20250726,1000009027,747,1,,1026,CARD,PAID,,13914.6
,1000009028,493,1,,3039,CARD,FAILED,,81486.0
20240915,1000009029,1170,1,,3389,CARD,PAID,,57392.4
20250127,1000009030,1068,1,,2087,GATEWAY,PAID,,32916.6
20250723,1000009031,1416,1,,1871,CARD,PAID,,54261.0
20250427,1000009032,818,2,2.0,2,CARD,PAID,,28749.6
20240310,1000009033,212,2,4.0,4,CARD,PAID,,53905.5
20250703,1000009034,1196,2,2.0,2,CARD,PAID,,93915.36
20240221,1000009035,336,2,4.0,4,CASH,PAID,,49005.0
20240621,1000009036,205,1,,3559,CARD,PAID,,56076.0
20241222,1000009037,667,1,,2279,GATEWAY,PAID,,52927.5
20240902,1000009038,1390,1,,2375,CARD,PAID,,30240.0
20240906,1000009039,597,1,,2277,CARD,PAID,,66840.0
20250424,1000009040,1290,2,2.0,2,CASH,PAID,,28459.2
20250626,1000009041,594,1,,1711,CARD,PAID,,98229.9
20241122,1000009042,1192,1,,3367,GATEWAY,PAID,,55350.0
20250824,1000009043,86,1,,2208,CARD,PAID,,58100.25
20241118,1000009044,178,1,,1844,GATEWAY,PAID,,17535.0
20250719,1000009045,659,2,2.0,2,CARD,PAID,,42688.8
20250403,1000009046,349,2,3.0,3,CARD,PAID,,24829.2
,1000009047,653,1,,4181,CARD,FAILED,,15720.0
20240509,1000009048,984,1,,2293,GATEWAY,PAID,,52927.5
20240921,1000009049,1397,1,,3306,CARD,PAID,,67692.0
20240404,1000009050,400,2,3.0,3,CARD,PAID,,72237.0
20250617,1000009051,1227,2,3.0,3,CASH,PAID,,14229.6
20250319,1000009052,714,1,,3459,GATEWAY,PAID,,98169.48
20240329,1000009053,677,1,,3432,CARD,PAID,,55350.0
20250902,1000009054,145,1,,3410,CARD,PAID,,32505.12
20240112,1000009055,1366,2,4.0,4,CASH,PAID,,54450.0
20241006,1000009056,824,2,2.0,2,CARD,PAID,,12414.6
20250403,1000009057,1165,1,,1024,CARD,PAID,,18742.5
20241018,1000009058,1158,1,,1739,CARD,PAID,,15901.5
20240425,1000009059,1410,1,,2398,CARD,PAID,,41382.0
20250812,1000009060,952,1,,3811,CARD,PAID,,18150.0
20241110,1000009061,709,1,,1024,CARD,REFUNDED,,56918.4
20250502,1000009062,1029,1,,3521,CARD,PAID,,28788.0
20240602,1000009063,1392,2,1.0,1,CASH,PAID,,15518.25
20240522,1000009064,1020,2,1.0,1,CARD,REFUNDED,,16335.0
20250127,1000009065,649,1,,2030,CARD,PAID,,52272.0
20240712,1000009066,21,1,,2555,CARD,PAID,,36474.0
20241125,1000009067,459,1,,3884,CARD,PAID,,19057.5
20241103,1000009068,322,2,3.0,3,CARD,PAID,,29403.0
20240920,1000009069,446,2,1.0,1,CARD,PAID,,34485.0
20240621,1000009070,589,2,3.0,3,CASH,PAID,,29040.0
,1000009071,1377,2,3.0,3,CARD,PENDING,,54450.0
20250204,1000009072,352,1,,1142,GATEWAY,PAID,,16718.25
20250730,1000009073,895,1,,1046,CARD,PAID,,33516.6
20240712,1000009074,785,2,1.0,1,CASH,PAID,,53361.0
20241209,1000009075,1338,1,,3000,GATEWAY,PAID,,50205.0
20240509,1000009076,587,2,3.0,3,CASH,PAID,,43560.0
20240915,1000009077,69,2,4.0,4,CARD,PAID,,13068.0
20250204,1000009078,1370,2,2.0,2,TRANSFER,PAID,,19965.0
,1000009079,1143,1,,2413,CARD,PENDING,,76907.28
20250301,1000009080,768,1,,3709,CARD,PAID,,18687.0
20240215,1000009081,1440,1,,3627,GATEWAY,PAID,,13706.64
,1000009082,319,1,,3060,CARD,FAILED,,38419.92
20240131,1000009083,1300,2,1.0,1,CARD,PAID,,39204.0
20240703,1000009084,488,1,,2102,CARD,PAID,,15420.0
20240602,1000009085,1192,2,1.0,1,CASH,PAID,,26644.2
20241017,1000009086,1394,1,,2174,GATEWAY,PAID,,98421.0
,1000009087,286,2,4.0,4,CASH,FAILED,,28967.4
20241222,1000009088,267,2,2.0,2,CARD,PAID,,11761.2
20250723,1000009089,1273,1,,2913,GATEWAY,REFUNDED,,36774.0
20240206,1000009090,573,1,,2386,CARD,PAID,,40104.0
20240529,1000009091,1328,1,,3068,CARD,PAID,,53227.5
20240913,1000009092,445,1,,3241,CARD,PAID,,49005.0
20250728,1000009093,185,2,3.0,3,CASH,PAID,,42979.2
20241217,1000009094,38,2,4.0,4,TRANSFER,PAID,,51727.5
20241010,1000009095,203,2,1.0,1,CARD,PAID,,29040.0
20240814,1000009096,669,1,,1006,CARD,PAID,,52998.0
20250805,1000009097,21,1,,2679,GATEWAY,PAID,,15429.6
,1000009098,114,2,2.0,2,TRANSFER,FAILED,,14229.6
20241008,1000009099,1186,1,,1821,CARD,PAID,,57891.0
20240613,1000009100,680,1,,1564,CARD,REFUNDED,,41382.0
20250124,1000009101,1336,1,,2411,GATEWAY,PAID,,54450.0
20240806,1000009102,1253,1,,2092,GATEWAY,PAID,,99790.8
20240815,1000009103,722,2,3.0,3,CASH,PAID,,93512.43
,1000009104,73,1,,3443,GATEWAY,FAILED,,28788.0
20240127,1000009105,1374,1,,3336,GATEWAY,PAID,,28459.2
20250911,1000009106,490,2,2.0,2,CASH,PAID,,28459.2
20250517,1000009107,711,1,,1780,GATEWAY,PAID,,36774.0
20250125,1000009108,847,1,,1805,GATEWAY,PAID,,39315.0
20240208,1000009109,533,2,3.0,3,CASH,PAID,,15972.0
20240824,1000009110,897,2,4.0,4,CASH,PAID,,77137.5
20241103,1000009111,1169,1,,2063,GATEWAY,PAID,,44188.8
20241101,1000009112,165,1,,1685,CARD,PAID,,37800.0
20240622,1000009113,566,1,,1360,GATEWAY,PAID,,28488.0
20240308,1000009114,1221,2,4.0,4,CARD,PAID,,27442.8
20240526,1000009115,429,2,1.0,1,TRANSFER,PAID,,53361.0
20240613,1000009116,654,2,4.0,4,CASH,PAID,,17787.0
20250105,1000009117,1375,2,1.0,1,CARD,PAID,,45738.0
20250513,1000009118,805,1,,1412,GATEWAY,PAID,,95916.3
20240803,1000009119,264,1,,3569,CARD,PAID,,35203.5
,1000009120,1085,2,4.0,4,CASH,FAILED,,17787.0
20250626,1000009121,785,1,,3701,CARD,PAID,,40404.0
,1000009122,800,1,,2712,CARD,FAILED,,119138.7
20240606,1000009123,866,2,2.0,2,CASH,PAID,,28459.2
20241207,1000009124,1088,2,2.0,2,CARD,PAID,,13068.0
20241023,1000009125,1322,2,1.0,1,CARD,PAID,,76121.1
20240726,1000009126,1083,1,,2182,CARD,PAID,,76849.2
20250913,1000009127,1135,1,,2731,CARD,PAID,,39407.28
20240830,1000009128,985,2,1.0,1,CASH,PAID,,66247.5
,1000009129,571,1,,1667,CARD,FAILED,,28642.8
20250602,1000009130,1105,1,,1223,CARD,PAID,,31147.5
20240828,1000009131,772,1,,1819,CARD,PAID,,64697.25
20241010,1000009132,1097,1,,1788,GATEWAY,PAID,,30240.0
20250924,1000009133,1274,1,,3381,CARD,PAID,,77856.0
20240721,1000009134,972,1,,4009,GATEWAY,PAID,,31546.8
20240202,1000009135,1298,2,4.0,4,CARD,PAID,,49005.0
20241112,1000009136,257,2,2.0,2,CARD,PAID,,30855.0
20250105,1000009137,1326,2,4.0,4,CASH,PAID,,18104.62
20241218,1000009138,814,2,3.0,3,CARD,PAID,,13068.0
,1000009139,838,1,,1827,CARD,PENDING,,47454.75
20250619,1000009140,938,1,,1446,CARD,PAID,,17235.0
20250710,1000009141,209,1,,3129,GATEWAY,PAID,,29940.0
20240206,1000009142,1318,1,,1421,GATEWAY,PAID,,59923.8
20240121,1000009143,1041,2,2.0,2,CASH,PAID,,32307.0
20250115,1000009144,568,1,,2407,CARD,PAID,,41856.0
20250816,1000009145,884,2,2.0,2,CARD,PAID,,64795.5
20250811,1000009146,465,2,2.0,2,CARD,PAID,,16335.0
20250706,1000009147,436,1,,2895,GATEWAY,PAID,,78664.2
20250218,1000009148,1246,1,,3920,CARD,REFUNDED,,60940.2
20240220,1000009149,436,2,4.0,4,CARD,PAID,,28749.6
20250203,1000009150,407,2,2.0,2,CASH,PAID,,51455.25
20241202,1000009151,625,1,,2559,GATEWAY,PAID,,36474.0
20240813,1000009152,987,1,,2276,CARD,PAID,,41382.0
20240421,1000009153,811,2,4.0,4,CARD,PAID,,70785.0
20250501,1000009154,537,1,,3503,CARD,PAID,,15720.0
20250812,1000009155,1346,1,,1614,CARD,PAID,,19050.0
20240830,1000009156,1117,2,3.0,3,CASH,PAID,,48678.3
20250720,1000009157,140,1,,3020,GATEWAY,PAID,,40104.0
20250515,1000009158,209,1,,3412,GATEWAY,PAID,,20465.7
20250124,1000009159,1466,2,3.0,3,CARD,PAID,,63706.5
20241222,1000009160,1260,2,1.0,1,CASH,PAID,,50820.0
20241017,1000009161,247,1,,2760,CARD,PAID,,29940.0
20241228,1000009162,1267,1,,2145,GATEWAY,PAID,,29359.2
20250627,1000009163,327,2,1.0,1,CARD,PAID,,51727.5
20240604,1000009164,735,1,,3394,GATEWAY,PAID,,67155.0
20241010,1000009165,779,1,,1883,GATEWAY,PAID,,46420.2
20240622,1000009166,1270,2,2.0,2,CARD,PAID,,31036.5
20240920,1000009167,1316,1,,2065,GATEWAY,PAID,,74589.0
20240314,1000009168,323,2,2.0,2,CARD,PAID,,68389.2
20240418,1000009169,1414,1,,2721,CARD,PAID,,44760.0
20250514,1000009170,666,1,,4016,CARD,PAID,,26813.28
,1000009171,408,2,3.0,3,CASH,PENDING,,52293.78
20241205,1000009172,1141,1,,2790,CARD,PAID,,57237.6
20241019,1000009173,1444,1,,2393,CARD,PAID,,55813.88
