date_id,order_id,customer_id,channel_id,store_id,address_id,carrier,tracking_number,status,shipping_fee,delivery_days
20240306,1000011070,1129,1,,3028,Correo Argentino,TRK-Q63HVINYXT,DELIVERED,0,4.0
20250926,1000011071,27,2,1.0,1,PICKUP,,DELIVERED,0,1.0
,1000011072,1324,1,,3486,Correo Argentino,,CANCELLED,0,
20250309,1000011073,965,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240828,1000011074,804,1,,3410,Correo Argentino,TRK-WIGF9VIQKI,DELIVERED,0,4.0
20240720,1000011075,1107,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240517,1000011076,1186,1,,3795,Correo Argentino,TRK-1SVQBX0EQ5,DELIVERED,0,4.0
20240401,1000011077,186,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20250319,1000011078,778,1,,3461,Correo Argentino,TRK-OB12NFZSI8,DELIVERED,0,2.0
20240304,1000011079,31,1,,2535,Correo Argentino,TRK-02YHQWXU3M,DELIVERED,0,5.0
20250619,1000011080,207,1,,3513,Correo Argentino,TRK-IJFYOIGABI,DELIVERED,0,3.0
20250213,1000011081,1010,1,,2832,Correo Argentino,TRK-YOP6DORWR1,DELIVERED,0,4.0
20240620,1000011082,1178,1,,3761,Correo Argentino,TRK-PUPO01P1V4,SHIPPED,0,5.0
,1000011083,1419,1,,2001,Correo Argentino,,CANCELLED,0,
20250412,1000011084,1202,1,,2904,Correo Argentino,TRK-G4SFCY1K7X,DELIVERED,0,6.0
,1000011085,1462,1,,2640,Correo Argentino,,CANCELLED,0,
20250102,1000011086,299,1,,1268,Correo Argentino,TRK-B4RAEXYMBQ,DELIVERED,0,3.0
,1000011087,896,1,,2558,Correo Argentino,,CANCELLED,0,
20241107,1000011088,800,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240331,1000011089,304,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240104,1000011090,1268,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250823,1000011091,1135,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240227,1000011092,915,1,,1408,Correo Argentino,TRK-ETNW0DGXV3,SHIPPED,0,3.0
20241211,1000011093,1400,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241226,1000011094,1342,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250825,1000011095,464,1,,1277,Correo Argentino,TRK-DJU05K2396,DELIVERED,0,7.0
20241010,1000011096,556,1,,3912,Correo Argentino,TRK-UL30IRKYSP,DELIVERED,0,2.0
20250823,1000011097,999,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240201,1000011098,1011,1,,1206,Correo Argentino,TRK-R3EANZDY8Y,DELIVERED,0,4.0
20250426,1000011099,1314,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20241114,1000011100,1387,1,,3750,Correo Argentino,TRK-FR2MUAENWK,DELIVERED,0,3.0
20250525,1000011101,849,1,,1449,Correo Argentino,TRK-7QL29FGCZR,DELIVERED,0,5.0
20241225,1000011102,183,1,,2737,Correo Argentino,TRK-5VN0QXPPY1,SHIPPED,0,2.0
20240323,1000011103,589,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000011104,675,1,,3787,Correo Argentino,,CANCELLED,0,
20241216,1000011105,1051,1,,3186,Correo Argentino,TRK-C6RESFQ8HT,DELIVERED,0,7.0
20240820,1000011106,1093,1,,2669,Correo Argentino,TRK-JJOWTQB7T3,DELIVERED,0,3.0
20240529,1000011107,687,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20241104,1000011108,1456,1,,2383,Correo Argentino,TRK-HA2UD420FX,DELIVERED,0,7.0
20250530,1000011109,862,1,,2166,Correo Argentino,TRK-VQU6KJZFK4,DELIVERED,0,3.0
20240701,1000011110,1127,2,1.0,1,PICKUP,,SHIPPED,0,1.0
,1000011111,80,1,,1279,Correo Argentino,,CANCELLED,0,
20250119,1000011112,855,1,,2786,Correo Argentino,TRK-C1KAIHL2LR,DELIVERED,0,4.0
20250603,1000011113,252,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240913,1000011114,465,1,,3590,Correo Argentino,TRK-499ZX1GAEH,DELIVERED,0,5.0
20250823,1000011115,1073,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20241218,1000011116,865,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250330,1000011117,482,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000011118,405,1,,2737,Correo Argentino,,CANCELLED,0,
20240621,1000011119,353,1,,4176,Correo Argentino,TRK-M0IAD7WOGU,DELIVERED,0,2.0
20250225,1000011120,171,1,,1309,Correo Argentino,TRK-TZGX48E1CM,SHIPPED,0,5.0
20250807,1000011121,281,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250810,1000011122,1067,1,,3463,Correo Argentino,TRK-9CVLG1HGDY,DELIVERED,0,2.0
20240512,1000011123,1376,1,,2504,Correo Argentino,TRK-60EMEM0L0O,DELIVERED,0,5.0
20240402,1000011124,231,1,,3620,Correo Argentino,TRK-9DZ4CFJYB3,DELIVERED,0,2.0
20240922,1000011125,17,1,,4171,Correo Argentino,TRK-4PH7X3V0T3,DELIVERED,0,4.0
,1000011126,939,2,1.0,1,PICKUP,,CANCELLED,0,
20240225,1000011127,486,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250412,1000011128,1184,1,,4123,Correo Argentino,TRK-LWUDTU8HY0,DELIVERED,0,4.0
20241218,1000011129,843,1,,1998,Correo Argentino,TRK-AJXZ2FE2Y7,DELIVERED,0,5.0
20240503,1000011130,1383,1,,3202,Correo Argentino,TRK-MZPPUOG4LC,DELIVERED,0,4.0
,1000011131,1412,1,,1439,Correo Argentino,,CANCELLED,0,
20240308,1000011132,1346,1,,1061,Correo Argentino,TRK-S09EDJMC6H,DELIVERED,0,2.0
20250412,1000011133,652,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250504,1000011134,294,1,,4033,Correo Argentino,TRK-S7ZVKU703L,SHIPPED,0,2.0
20240131,1000011135,1187,1,,1916,Correo Argentino,TRK-S9ENS1D4N2,DELIVERED,0,3.0
20250207,1000011136,1487,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241229,1000011137,512,1,,2152,Correo Argentino,TRK-I1A0JA1YX8,DELIVERED,0,3.0
20250907,1000011138,897,1,,2296,Correo Argentino,TRK-380PF3PG2E,DELIVERED,0,5.0
20250626,1000011139,700,1,,3832,Correo Argentino,TRK-FM037FMO8N,DELIVERED,0,3.0
20250728,1000011140,552,1,,3740,Correo Argentino,TRK-BSQ9PWCPU7,DELIVERED,0,2.0
20250514,1000011141,984,1,,2092,Correo Argentino,TRK-1LNOWKHETW,DELIVERED,0,5.0
20250626,1000011142,684,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241127,1000011143,874,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250919,1000011144,1459,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000011145,349,2,4.0,4,PICKUP,,CANCELLED,0,
,1000011146,54,1,,2434,Correo Argentino,,CANCELLED,0,
20241021,1000011147,554,1,,2376,Correo Argentino,TRK-JEK0U1N0OH,DELIVERED,0,5.0
20240807,1000011148,558,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240814,1000011149,134,1,,3996,Correo Argentino,TRK-HC6A98253E,DELIVERED,0,2.0
20250314,1000011150,1239,1,,1147,Correo Argentino,TRK-BH3GSS11K6,DELIVERED,0,4.0
20241121,1000011151,538,1,,4022,Correo Argentino,TRK-87SMVZGYDD,DELIVERED,0,4.0
20250912,1000011152,783,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240125,1000011153,280,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240802,1000011154,590,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250815,1000011155,895,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20241009,1000011156,104,1,,1838,Correo Argentino,TRK-DL6RRUPQVH,SHIPPED,0,3.0
20240110,1000011157,358,1,,1994,Correo Argentino,TRK-8MKPR3SLF0,DELIVERED,0,2.0
20241026,1000011158,564,1,,1917,Correo Argentino,TRK-ZXPMDIV82K,DELIVERED,0,2.0
20250506,1000011159,1025,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240804,1000011160,789,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250501,1000011161,1150,1,,1324,Correo Argentino,TRK-BDIMYVX78O,READY,0,5.0
20240206,1000011162,222,1,,2393,Correo Argentino,TRK-BEOINVCFCO,DELIVERED,0,4.0
20240318,1000011163,1366,1,,3837,Correo Argentino,TRK-3GO0EDUM8E,DELIVERED,0,5.0
20250221,1000011164,1026,1,,1708,Correo Argentino,TRK-YN7CAQ1ZGJ,DELIVERED,0,4.0
,1000011165,955,1,,3879,Correo Argentino,,CANCELLED,0,
20241003,1000011166,5,1,,2543,Correo Argentino,TRK-FWQ7XC6UKA,DELIVERED,0,4.0
20240526,1000011167,1321,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240823,1000011168,178,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240809,1000011169,1137,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20250808,1000011170,494,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250820,1000011171,939,1,,1573,Correo Argentino,TRK-NEXSL5SJY5,DELIVERED,0,5.0
20241213,1000011172,385,1,,1536,Correo Argentino,TRK-W5GBQWHGT4,DELIVERED,0,4.0
20241010,1000011173,634,1,,3204,Correo Argentino,TRK-42VGE193CZ,DELIVERED,0,4.0
20240908,1000011174,406,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250221,1000011175,774,1,,1021,Correo Argentino,TRK-ZPH8F9KHIM,DELIVERED,0,3.0
,1000011176,273,1,,3051,Correo Argentino,,CANCELLED,0,
20241027,1000011177,507,1,,1575,Correo Argentino,TRK-89RA2BFHS4,SHIPPED,0,7.0
,1000011178,937,2,2.0,2,PICKUP,,CANCELLED,0,
20240830,1000011179,194,1,,1466,Correo Argentino,TRK-QF8JVSM6M0,DELIVERED,0,3.0
20250314,1000011180,700,1,,3390,Correo Argentino,TRK-G5B5ZUU2G0,DELIVERED,0,4.0
,1000011181,890,2,4.0,4,PICKUP,,CANCELLED,0,
20250405,1000011182,760,1,,1894,Correo Argentino,TRK-NTWHIDJT66,DELIVERED,0,3.0
20241012,1000011183,1398,1,,1680,Correo Argentino,TRK-M7WE4DLHJU,DELIVERED,0,3.0
,1000011184,995,2,1.0,1,PICKUP,,CANCELLED,0,
20250122,1000011185,897,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250816,1000011186,1326,1,,1754,Correo Argentino,TRK-RUSFPG8U67,DELIVERED,0,3.0
20240128,1000011187,1043,1,,1067,Correo Argentino,TRK-R0UWRT25MP,DELIVERED,0,3.0
20241212,1000011188,713,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250504,1000011189,1337,1,,1162,Correo Argentino,TRK-D3SD90JSK5,SHIPPED,0,2.0
20240801,1000011190,1129,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250627,1000011191,212,1,,3450,Correo Argentino,TRK-SA57FQ9X4I,DELIVERED,0,7.0
,1000011192,29,1,,2812,Correo Argentino,,CANCELLED,0,
20250103,1000011193,248,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240324,1000011194,82,1,,2786,Correo Argentino,TRK-LVUABETMMM,DELIVERED,0,2.0
20250426,1000011195,110,1,,2668,Correo Argentino,TRK-H04GXKBZRA,SHIPPED,0,2.0
,1000011196,304,2,2.0,2,PICKUP,,CANCELLED,0,
20240609,1000011197,1105,1,,1617,Correo Argentino,TRK-OUQM83FGMR,DELIVERED,0,3.0
20241020,1000011198,829,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250216,1000011199,1060,1,,3259,Correo Argentino,TRK-XA2J22719L,DELIVERED,0,4.0
20240724,1000011200,1063,1,,3410,Correo Argentino,TRK-SERUGPE4SV,DELIVERED,0,5.0
20250207,1000011201,453,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241204,1000011202,259,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240909,1000011203,132,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250423,1000011204,1141,1,,2450,Correo Argentino,TRK-2RV691E76J,DELIVERED,0,5.0
20250214,1000011205,72,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20241011,1000011206,1195,1,,3790,Correo Argentino,TRK-1Q9N3LFODJ,DELIVERED,0,3.0
20250119,1000011207,1166,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20250327,1000011208,170,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20250727,1000011209,9,1,,3567,Correo Argentino,TRK-D8MWKNLHO1,DELIVERED,0,4.0
20250325,1000011210,1210,1,,2077,Correo Argentino,TRK-WVTI7O2IXT,DELIVERED,0,5.0
20250523,1000011211,1182,1,,2704,Correo Argentino,TRK-T2SDHW8W6J,DELIVERED,0,5.0
20240126,1000011212,236,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250628,1000011213,1315,1,,1772,Correo Argentino,TRK-HEO76N1V55,DELIVERED,0,3.0
20240913,1000011214,822,1,,1089,Correo Argentino,TRK-G7ZMG5XUV0,DELIVERED,0,4.0
20241216,1000011215,1312,1,,1663,Correo Argentino,TRK-NHCG17IH20,SHIPPED,0,5.0
20250523,1000011216,473,1,,3062,Correo Argentino,TRK-415RLLOM7W,DELIVERED,0,4.0
20250316,1000011217,817,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240207,1000011218,790,1,,2751,Correo Argentino,TRK-AV9CPL3WPG,DELIVERED,0,3.0
,1000011219,661,2,2.0,2,PICKUP,,CANCELLED,0,
20240929,1000011220,1168,1,,3673,Correo Argentino,TRK-PCYFL3AVOZ,SHIPPED,0,5.0
20241110,1000011221,713,1,,1096,Correo Argentino,TRK-QZW87L3KXQ,DELIVERED,0,5.0
20250118,1000011222,265,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240229,1000011223,1243,1,,3513,Correo Argentino,TRK-LRTY2SJZY5,DELIVERED,0,3.0
20250204,1000011224,1053,1,,2648,Correo Argentino,TRK-8NX6OKLR71,DELIVERED,0,3.0
20250113,1000011225,1364,1,,3397,Correo Argentino,TRK-FWVHLR34OZ,DELIVERED,0,5.0
20250525,1000011226,1436,1,,3543,Correo Argentino,TRK-DL2CV9OHRP,SHIPPED,0,5.0
20240608,1000011227,34,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250516,1000011228,353,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250601,1000011229,1009,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240621,1000011230,295,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250727,1000011231,1354,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000011232,514,2,2.0,2,PICKUP,,CANCELLED,0,
20250816,1000011233,1453,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240127,1000011234,879,1,,3465,Correo Argentino,TRK-8QD1APHM2W,DELIVERED,0,2.0
20250813,1000011235,304,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000011236,191,1,,3685,Correo Argentino,,CANCELLED,0,
20240705,1000011237,735,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250805,1000011238,1425,1,,3945,Correo Argentino,TRK-IDVKK9YZJ2,DELIVERED,0,3.0
20240821,1000011239,433,2,2.0,2,PICKUP,,DELIVERED,0,1.0
,1000011240,58,2,3.0,3,PICKUP,,CANCELLED,0,
20250612,1000011241,624,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240113,1000011242,1309,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000011243,868,2,3.0,3,PICKUP,,CANCELLED,0,
20250706,1000011244,1187,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250805,1000011245,357,1,,1056,Correo Argentino,TRK-E1CHVAYRSG,DELIVERED,0,4.0
20240604,1000011246,1131,1,,3971,Correo Argentino,TRK-GJ03A0WVEI,DELIVERED,0,2.0
20240209,1000011247,478,1,,4188,Correo Argentino,TRK-OTIOKYBTIQ,DELIVERED,0,7.0
20240301,1000011248,10,1,,3169,Correo Argentino,TRK-TX5HT5SBU6,SHIPPED,0,2.0
20250828,1000011249,804,1,,1865,Correo Argentino,TRK-W8UL7T11VR,DELIVERED,0,2.0
20250305,1000011250,1074,1,,1428,Correo Argentino,TRK-X4C1X11JSJ,DELIVERED,0,3.0
20250321,1000011251,776,1,,3734,Correo Argentino,TRK-681L0T3RVY,DELIVERED,0,2.0
20250523,1000011252,1118,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20250526,1000011253,218,1,,2609,Correo Argentino,TRK-IWZDLA0N91,SHIPPED,0,3.0
20250921,1000011254,498,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250713,1000011255,989,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20250417,1000011256,542,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250629,1000011257,1024,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250104,1000011258,1210,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240601,1000011259,68,1,,1286,Correo Argentino,TRK-EJ9PS4MMOV,DELIVERED,0,5.0
20240221,1000011260,605,1,,2638,Correo Argentino,TRK-ZNJO9UAYFC,DELIVERED,0,4.0
20240415,1000011261,599,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250614,1000011262,1193,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250424,1000011263,558,1,,2428,Correo Argentino,TRK-644XCPY1B0,DELIVERED,0,2.0
20250304,1000011264,332,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240808,1000011265,860,1,,3923,Correo Argentino,TRK-1NC6H4M79V,DELIVERED,0,5.0
20250115,1000011266,1028,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250312,1000011267,677,1,,1517,Correo Argentino,TRK-45HZM7IIJ1,DELIVERED,0,4.0
20240409,1000011268,804,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250401,1000011269,1101,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240622,1000011270,1085,1,,4180,Correo Argentino,TRK-LPUGY4VCRI,DELIVERED,0,3.0
20250515,1000011271,625,1,,2170,Correo Argentino,TRK-BC8WMUOT6K,DELIVERED,0,2.0
20241230,1000011272,88,1,,1489,Correo Argentino,TRK-AKVDKQDEDB,SHIPPED,0,4.0
20250906,1000011273,509,1,,3303,Correo Argentino,TRK-C8Q9EXLUVP,DELIVERED,0,3.0
20240911,1000011274,1065,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240429,1000011275,1073,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240604,1000011276,945,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250107,1000011277,601,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20250409,1000011278,1237,1,,1189,Correo Argentino,TRK-0ODUDH5LT3,DELIVERED,0,3.0
,1000011279,1131,1,,3526,Correo Argentino,,CANCELLED,0,
20250322,1000011280,1016,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240310,1000011281,338,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20250604,1000011282,1011,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250404,1000011283,440,1,,3879,Correo Argentino,TRK-NV4PHRPPLQ,DELIVERED,0,5.0
20250401,1000011284,176,1,,3927,Correo Argentino,TRK-SINO060EQI,DELIVERED,0,5.0
,1000011285,60,1,,1611,Correo Argentino,,CANCELLED,0,
20250411,1000011286,986,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20240626,1000011287,538,1,,3485,Correo Argentino,TRK-8HKL0HO8N0,READY,0,3.0
20240604,1000011288,1204,1,,1402,Correo Argentino,TRK-F9YE5SGJQM,DELIVERED,0,5.0
20250111,1000011289,1388,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240918,1000011290,778,1,,1073,Correo Argentino,TRK-5RGULY8Q4F,SHIPPED,0,4.0
20240131,1000011291,715,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20240112,1000011292,203,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240718,1000011293,928,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250218,1000011294,750,1,,3579,Correo Argentino,TRK-43D9C03JB1,DELIVERED,0,2.0
20241224,1000011295,253,1,,3101,Correo Argentino,TRK-6FKCIZ9G54,DELIVERED,0,4.0
20240504,1000011296,441,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240729,1000011297,1401,1,,3335,Correo Argentino,TRK-GDFRE5F7H3,DELIVERED,0,3.0
20240318,1000011298,45,1,,3750,Correo Argentino,TRK-DHAK6EXIUN,READY,0,2.0
20250818,1000011299,56,1,,3923,Correo Argentino,TRK-ILM07ISA6B,DELIVERED,0,4.0
20240514,1000011300,517,1,,2950,Correo Argentino,TRK-XDIVMZX3D5,DELIVERED,0,4.0
20250514,1000011301,385,2,1.0,1,PICKUP,,DELIVERED,0,1.0
,1000011302,1268,1,,1041,Correo Argentino,,CANCELLED,0,
,1000011303,1260,2,3.0,3,PICKUP,,CANCELLED,0,
20240530,1000011304,744,1,,1796,Correo Argentino,TRK-TZSAS6XXH1,SHIPPED,0,4.0
20240422,1000011305,625,1,,2410,Correo Argentino,TRK-JY08RQOFXC,DELIVERED,0,4.0
20250227,1000011306,1177,1,,3388,Correo Argentino,TRK-P4ENRR1W8W,DELIVERED,0,4.0
20250412,1000011307,590,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240102,1000011308,1200,1,,1450,Correo Argentino,TRK-MD41S0AGQP,DELIVERED,0,5.0
20240621,1000011309,554,1,,2207,Correo Argentino,TRK-SAEQ8SIV90,DELIVERED,0,2.0
20241124,1000011310,546,1,,2619,Correo Argentino,TRK-IYS5BUUQFJ,DELIVERED,0,4.0
20240811,1000011311,895,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250218,1000011312,850,1,,3387,Correo Argentino,TRK-KTYUYEJIPN,READY,0,2.0
20250911,1000011313,960,1,,3269,Correo Argentino,TRK-FCP7Z84MXJ,DELIVERED,0,2.0
20250709,1000011314,46,1,,1681,Correo Argentino,TRK-V9YO4YMJZP,DELIVERED,0,3.0
20250213,1000011315,519,1,,3676,Correo Argentino,TRK-1WZ9D7MKDE,DELIVERED,0,2.0
20240826,1000011316,1232,1,,1472,Correo Argentino,TRK-8P8BHKO25Q,READY,0,2.0
20241115,1000011317,452,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000011318,754,1,,2987,Correo Argentino,,CANCELLED,0,
,1000011319,1069,2,3.0,3,PICKUP,,CANCELLED,0,
20240203,1000011320,184,1,,2785,Correo Argentino,TRK-0LBBM6GZI3,DELIVERED,0,4.0
20250125,1000011321,661,1,,1705,Correo Argentino,TRK-XDRR4Z7XFQ,DELIVERED,0,4.0
20250922,1000011322,296,1,,1352,Correo Argentino,TRK-637IGIA9OR,DELIVERED,0,3.0
20240610,1000011323,1411,1,,2297,Correo Argentino,TRK-X6MS8AG6XA,READY,0,5.0
20250404,1000011324,264,1,,1312,Correo Argentino,TRK-NECDRKAEUD,DELIVERED,0,3.0
20240630,1000011325,394,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250712,1000011326,1339,1,,4143,Correo Argentino,TRK-8FKIBQT8BB,DELIVERED,0,5.0
20240306,1000011327,1351,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240918,1000011328,288,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250710,1000011329,438,1,,2743,Correo Argentino,TRK-R31RELT2TQ,SHIPPED,0,2.0
20240202,1000011330,890,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240520,1000011331,1257,1,,2142,Correo Argentino,TRK-ZC4NTH357L,DELIVERED,0,5.0
20250613,1000011332,1210,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250702,1000011333,1037,1,,1433,Correo Argentino,TRK-KL1XU3N94H,DELIVERED,0,5.0
20240223,1000011334,90,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250804,1000011335,214,1,,2036,Correo Argentino,TRK-KU9AXG6OYD,SHIPPED,0,3.0
20240306,1000011336,866,1,,2269,Correo Argentino,TRK-QHFGPLHFOJ,DELIVERED,0,3.0
20250102,1000011337,1215,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240720,1000011338,181,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241208,1000011339,1416,1,,2492,Correo Argentino,TRK-S7J1ICC7J6,DELIVERED,0,3.0
20240218,1000011340,1460,1,,2091,Correo Argentino,TRK-FYYW0H8NZJ,DELIVERED,0,2.0
20240903,1000011341,176,1,,3851,Correo Argentino,TRK-K3OBNQGX2X,SHIPPED,0,2.0
20241025,1000011342,299,1,,2233,Correo Argentino,TRK-AVKBDCB6OW,DELIVERED,0,4.0
20240216,1000011343,211,1,,1345,Correo Argentino,TRK-3WVGJY4LTF,SHIPPED,0,4.0
20250412,1000011344,1116,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240916,1000011345,93,1,,3568,Correo Argentino,TRK-PNFQLY59KX,DELIVERED,0,4.0
20250303,1000011346,9,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250109,1000011347,423,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250224,1000011348,686,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240412,1000011349,732,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20241226,1000011350,882,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240206,1000011351,412,1,,1918,Correo Argentino,TRK-4APZ3KWO4C,DELIVERED,0,3.0
20240425,1000011352,253,1,,1463,Correo Argentino,TRK-KPNBICAURV,DELIVERED,0,4.0
20250310,1000011353,1018,1,,2027,Correo Argentino,TRK-UYXYK9WT62,DELIVERED,0,2.0
20250412,1000011354,11,1,,1056,Correo Argentino,TRK-DPVSN2ZCSS,SHIPPED,0,2.0
20240924,1000011355,1385,1,,2443,Correo Argentino,TRK-5Z3REQNXD3,DELIVERED,0,4.0
20250510,1000011356,1460,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250425,1000011357,576,1,,1172,Correo Argentino,TRK-FNFWDFF1CF,DELIVERED,0,2.0
20240908,1000011358,34,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240709,1000011359,737,1,,1207,Correo Argentino,TRK-I1NEDC5IGA,DELIVERED,0,4.0
20250214,1000011360,637,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240505,1000011361,1248,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240104,1000011362,874,1,,2130,Correo Argentino,TRK-W0B5YJFJ8G,DELIVERED,0,4.0
20240731,1000011363,1375,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240312,1000011364,922,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241121,1000011365,921,1,,2416,Correo Argentino,TRK-EQPXZTUMEJ,DELIVERED,0,4.0
20240920,1000011366,1439,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20240605,1000011367,327,1,,3619,Correo Argentino,TRK-6283V3KT9X,DELIVERED,0,2.0
20240219,1000011368,475,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241223,1000011369,900,1,,2135,Correo Argentino,TRK-GI882CS8BX,DELIVERED,0,6.0
20241225,1000011370,1009,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250526,1000011371,862,2,1.0,1,PICKUP,,DELIVERED,0,1.0
,1000011372,1461,1,,4130,Correo Argentino,,CANCELLED,0,
20250117,1000011373,497,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250623,1000011374,854,1,,1655,Correo Argentino,TRK-YT20BA33MP,DELIVERED,0,3.0
