date_id,full_date,year,quarter,month,month_name,day,weekday
20250110,2025-01-10 15:26:40,2025,1,1,January,10,4
20240102,2024-01-02 03:24:42,2024,1,1,January,2,1
20240828,2024-08-28 09:46:13,2024,3,8,August,28,2
20250809,2025-08-09 14:16:23,2025,3,8,August,9,5
20240313,2024-03-13 23:34:49,2024,1,3,March,13,2
20240623,2024-06-23 12:11:11,2024,2,6,June,23,6
20241025,2024-10-25 07:35:34,2024,4,10,October,25,4
20240731,2024-07-31 01:57:11,2024,3,7,July,31,2
20250718,2025-07-18 13:18:09,2025,3,7,July,18,4
20240715,2024-07-15 10:41:19,2024,3,7,July,15,0
20240606,2024-06-06 13:16:29,2024,2,6,June,6,3
20241103,2024-11-03 04:51:49,2024,4,11,November,3,6
20250625,2025-06-25 04:04:54,2025,2,6,June,25,2
20250508,2025-05-08 19:19:26,2025,2,5,May,8,3
20250202,2025-02-02 09:11:19,2025,1,2,February,2,6
20250809,2025-08-09 10:20:18,2025,3,8,August,9,5
20241017,2024-10-17 13:22:29,2024,4,10,October,17,3
20250121,2025-01-21 20:16:35,2025,1,1,January,21,1
20241011,2024-10-11 16:06:56,2024,4,10,October,11,4
20240817,2024-08-17 09:04:57,2024,3,8,August,17,5
20241209,2024-12-09 15:38:32,2024,4,12,December,9,0
20250204,2025-02-04 03:04:16,2025,1,2,February,4,1
20240905,2024-09-05 03:25:07,2024,3,9,September,5,3
20250113,2025-01-13 15:30:11,2025,1,1,January,13,0
20250321,2025-03-21 05:55:36,2025,1,3,March,21,4
20240630,2024-06-30 04:21:15,2024,2,6,June,30,6
20240116,2024-01-16 19:29:34,2024,1,1,January,16,1
20250610,2025-06-10 18:17:10,2025,2,6,June,10,1
20240301,2024-03-01 00:39:20,2024,1,3,March,1,4
20250204,2025-02-04 22:22:53,2025,1,2,February,4,1
20240317,2024-03-17 10:06:37,2024,1,3,March,17,6
20250211,2025-02-11 03:41:53,2025,1,2,February,11,1
20240723,2024-07-23 05:40:53,2024,3,7,July,23,1
20250718,2025-07-18 21:05:16,2025,3,7,July,18,4
20250121,2025-01-21 12:16:26,2025,1,1,January,21,1
20240621,2024-06-21 23:31:49,2024,2,6,June,21,4
20241113,2024-11-13 14:56:09,2024,4,11,November,13,2
20241116,2024-11-16 19:29:18,2024,4,11,November,16,5
20250407,2025-04-07 13:11:30,2025,2,4,April,7,0
20250717,2025-07-17 02:02:37,2025,3,7,July,17,3
20241210,2024-12-10 09:43:22,2024,4,12,December,10,1
20241108,2024-11-08 01:05:53,2024,4,11,November,8,4
20250509,2025-05-09 08:42:45,2025,2,5,May,9,4
20250327,2025-03-27 07:28:47,2025,1,3,March,27,3
20241018,2024-10-18 19:38:47,2024,4,10,October,18,4
20240525,2024-05-25 22:29:12,2024,2,5,May,25,5
20250702,2025-07-02 07:24:00,2025,3,7,July,2,2
20250816,2025-08-16 02:17:40,2025,3,8,August,16,5
20250319,2025-03-19 23:38:23,2025,1,3,March,19,2
20241008,2024-10-08 12:37:19,2024,4,10,October,8,1
20240510,2024-05-10 10:21:54,2024,2,5,May,10,4
20240910,2024-09-10 11:09:54,2024,3,9,September,10,1
20250225,2025-02-25 14:02:58,2025,1,2,February,25,1
20250501,2025-05-01 09:51:34,2025,2,5,May,1,3
20250829,2025-08-29 12:37:12,2025,3,8,August,29,4
20240227,2024-02-27 07:41:03,2024,1,2,February,27,1
20250703,2025-07-03 13:29:06,2025,3,7,July,3,3
20241010,2024-10-10 11:37:31,2024,4,10,October,10,3
20250119,2025-01-19 13:42:49,2025,1,1,January,19,6
20250123,2025-01-23 16:10:53,2025,1,1,January,23,3
20240420,2024-04-20 14:14:04,2024,2,4,April,20,5
20250121,2025-01-21 12:19:36,2025,1,1,January,21,1
20241019,2024-10-19 04:56:12,2024,4,10,October,19,5
20240810,2024-08-10 13:03:07,2024,3,8,August,10,5
20240601,2024-06-01 10:50:25,2024,2,6,June,1,5
20240810,2024-08-10 16:38:30,2024,3,8,August,10,5
20241220,2024-12-20 15:28:32,2024,4,12,December,20,4
20241012,2024-10-12 16:39:30,2024,4,10,October,12,5
20250704,2025-07-04 09:32:30,2025,3,7,July,4,4
20241228,2024-12-28 01:23:17,2024,4,12,December,28,5
20240307,2024-03-07 18:35:55,2024,1,3,March,7,3
20240214,2024-02-14 07:49:47,2024,1,2,February,14,2
20250930,2025-09-30 17:49:31,2025,3,9,September,30,1
20250520,2025-05-20 19:01:07,2025,2,5,May,20,1
20250716,2025-07-16 14:34:02,2025,3,7,July,16,2
20241130,2024-11-30 08:33:23,2024,4,11,November,30,5
20240512,2024-05-12 20:17:43,2024,2,5,May,12,6
20240911,2024-09-11 01:48:02,2024,3,9,September,11,2
20240819,2024-08-19 08:55:39,2024,3,8,August,19,0
20240601,2024-06-01 18:37:37,2024,2,6,June,1,5
20240308,2024-03-08 14:53:32,2024,1,3,March,8,4
20241214,2024-12-14 03:57:07,2024,4,12,December,14,5
20240809,2024-08-09 13:16:47,2024,3,8,August,9,4
20240403,2024-04-03 00:07:26,2024,2,4,April,3,2
20250130,2025-01-30 02:52:53,2025,1,1,January,30,3
20240428,2024-04-28 11:42:48,2024,2,4,April,28,6
20240704,2024-07-04 18:29:29,2024,3,7,July,4,3
20240916,2024-09-16 18:50:20,2024,3,9,September,16,0
20240630,2024-06-30 07:40:26,2024,2,6,June,30,6
20240608,2024-06-08 01:53:40,2024,2,6,June,8,5
20240525,2024-05-25 18:56:52,2024,2,5,May,25,5
20250113,2025-01-13 04:08:50,2025,1,1,January,13,0
20250813,2025-08-13 21:08:52,2025,3,8,August,13,2
20241204,2024-12-04 02:03:26,2024,4,12,December,4,2
20250426,2025-04-26 05:23:32,2025,2,4,April,26,5
20250211,2025-02-11 08:38:46,2025,1,2,February,11,1
20240205,2024-02-05 01:24:04,2024,1,2,February,5,0
20250909,2025-09-09 21:50:04,2025,3,9,September,9,1
20241208,2024-12-08 16:31:46,2024,4,12,December,8,6
20240605,2024-06-05 17:02:36,2024,2,6,June,5,2
20250905,2025-09-05 01:32:27,2025,3,9,September,5,4
20250720,2025-07-20 13:37:07,2025,3,7,July,20,6
20240511,2024-05-11 05:25:52,2024,2,5,May,11,5
20250705,2025-07-05 14:35:26,2025,3,7,July,5,5
20240928,2024-09-28 12:33:46,2024,3,9,September,28,5
20240727,2024-07-27 20:08:34,2024,3,7,July,27,5
20240117,2024-01-17 00:53:17,2024,1,1,January,17,2
20250218,2025-02-18 23:38:08,2025,1,2,February,18,1
20240418,2024-04-18 19:49:59,2024,2,4,April,18,3
20240615,2024-06-15 23:58:28,2024,2,6,June,15,5
20250401,2025-04-01 07:47:34,2025,2,4,April,1,1
20250520,2025-05-20 08:52:19,2025,2,5,May,20,1
20240426,2024-04-26 05:13:05,2024,2,4,April,26,4
20250927,2025-09-27 11:40:28,2025,3,9,September,27,5
20240721,2024-07-21 10:51:19,2024,3,7,July,21,6
20250609,2025-06-09 15:45:38,2025,2,6,June,9,0
20241214,2024-12-14 17:29:14,2024,4,12,December,14,5
20241220,2024-12-20 06:42:09,2024,4,12,December,20,4
20250515,2025-05-15 01:59:39,2025,2,5,May,15,3
20250426,2025-04-26 15:17:00,2025,2,4,April,26,5
20240107,2024-01-07 17:10:11,2024,1,1,January,7,6
20240615,2024-06-15 23:46:32,2024,2,6,June,15,5
20240106,2024-01-06 12:32:25,2024,1,1,January,6,5
20240524,2024-05-24 12:15:29,2024,2,5,May,24,4
20240613,2024-06-13 02:15:04,2024,2,6,June,13,3
20240106,2024-01-06 04:23:44,2024,1,1,January,6,5
20240102,2024-01-02 04:46:08,2024,1,1,January,2,1
20250515,2025-05-15 23:43:34,2025,2,5,May,15,3
20240116,2024-01-16 15:03:38,2024,1,1,January,16,1
20241124,2024-11-24 19:20:17,2024,4,11,November,24,6
20250116,2025-01-16 05:52:06,2025,1,1,January,16,3
20250602,2025-06-02 13:30:37,2025,2,6,June,2,0
20250314,2025-03-14 15:35:46,2025,1,3,March,14,4
20250929,2025-09-29 07:11:04,2025,3,9,September,29,0
20250117,2025-01-17 10:45:26,2025,1,1,January,17,4
20240725,2024-07-25 05:28:56,2024,3,7,July,25,3
20250406,2025-04-06 23:51:58,2025,2,4,April,6,6
20250803,2025-08-03 00:28:26,2025,3,8,August,3,6
20241112,2024-11-12 10:27:54,2024,4,11,November,12,1
20250424,2025-04-24 14:40:25,2025,2,4,April,24,3
20250701,2025-07-01 03:10:45,2025,3,7,July,1,1
20250704,2025-07-04 13:00:22,2025,3,7,July,4,4
20250703,2025-07-03 02:38:51,2025,3,7,July,3,3
20250817,2025-08-17 12:38:38,2025,3,8,August,17,6
20250413,2025-04-13 03:13:10,2025,2,4,April,13,6
20250407,2025-04-07 01:10:34,2025,2,4,April,7,0
20250817,2025-08-17 07:36:02,2025,3,8,August,17,6
20250515,2025-05-15 20:12:35,2025,2,5,May,15,3
20240728,2024-07-28 04:05:33,2024,3,7,July,28,6
20250415,2025-04-15 23:41:57,2025,2,4,April,15,1
20240108,2024-01-08 15:07:10,2024,1,1,January,8,0
20240201,2024-02-01 18:28:22,2024,1,2,February,1,3
20240301,2024-03-01 10:09:14,2024,1,3,March,1,4
20240503,2024-05-03 11:11:19,2024,2,5,May,3,4
20250221,2025-02-21 23:15:54,2025,1,2,February,21,4
20240319,2024-03-19 23:37:02,2024,1,3,March,19,1
20250529,2025-05-29 06:51:05,2025,2,5,May,29,3
20250421,2025-04-21 13:18:13,2025,2,4,April,21,0
20240211,2024-02-11 20:47:08,2024,1,2,February,11,6
20250618,2025-06-18 11:36:30,2025,2,6,June,18,2
20250929,2025-09-29 23:48:28,2025,3,9,September,29,0
20250302,2025-03-02 06:19:51,2025,1,3,March,2,6
20240610,2024-06-10 17:05:43,2024,2,6,June,10,0
20250711,2025-07-11 00:12:31,2025,3,7,July,11,4
20240615,2024-06-15 06:50:28,2024,2,6,June,15,5
20250905,2025-09-05 07:20:23,2025,3,9,September,5,4
20250627,2025-06-27 21:12:59,2025,2,6,June,27,4
20240330,2024-03-30 07:30:36,2024,1,3,March,30,5
20240213,2024-02-13 22:17:18,2024,1,2,February,13,1
20250406,2025-04-06 17:02:48,2025,2,4,April,6,6
20240225,2024-02-25 22:33:48,2024,1,2,February,25,6
20250121,2025-01-21 08:00:50,2025,1,1,January,21,1
20241202,2024-12-02 04:32:21,2024,4,12,December,2,0
20250213,2025-02-13 06:14:46,2025,1,2,February,13,3
20240914,2024-09-14 09:35:57,2024,3,9,September,14,5
20241220,2024-12-20 03:51:44,2024,4,12,December,20,4
20250606,2025-06-06 11:36:33,2025,2,6,June,6,4
20250610,2025-06-10 11:07:40,2025,2,6,June,10,1
20250620,2025-06-20 21:24:57,2025,2,6,June,20,4
20241015,2024-10-15 19:59:13,2024,4,10,October,15,1
20250310,2025-03-10 12:58:42,2025,1,3,March,10,0
20240326,2024-03-26 04:04:49,2024,1,3,March,26,1
20241220,2024-12-20 12:05:42,2024,4,12,December,20,4
20250826,2025-08-26 05:34:44,2025,3,8,August,26,1
20250110,2025-01-10 05:30:37,2025,1,1,January,10,4
20240128,2024-01-28 17:10:14,2024,1,1,January,28,6
20250318,2025-03-18 20:34:47,2025,1,3,March,18,1
20250514,2025-05-14 18:27:38,2025,2,5,May,14,2
20240528,2024-05-28 01:13:13,2024,2,5,May,28,1
20240206,2024-02-06 07:50:03,2024,1,2,February,6,1
20240804,2024-08-04 14:09:09,2024,3,8,August,4,6
20240612,2024-06-12 04:39:32,2024,2,6,June,12,2
20240328,2024-03-28 15:08:46,2024,1,3,March,28,3
20240417,2024-04-17 00:00:28,2024,2,4,April,17,2
20240620,2024-06-20 05:50:49,2024,2,6,June,20,3
20240930,2024-09-30 07:56:45,2024,3,9,September,30,0
20241229,2024-12-29 13:13:12,2024,4,12,December,29,6
20240229,2024-02-29 04:04:22,2024,1,2,February,29,3
20250216,2025-02-16 03:13:21,2025,1,2,February,16,6
20240518,2024-05-18 08:59:40,2024,2,5,May,18,5
20240821,2024-08-21 01:01:03,2024,3,8,August,21,2
20250321,2025-03-21 10:33:53,2025,1,3,March,21,4
20240510,2024-05-10 11:24:57,2024,2,5,May,10,4
20241219,2024-12-19 20:37:29,2024,4,12,December,19,3
20240821,2024-08-21 17:19:25,2024,3,8,August,21,2
20250614,2025-06-14 01:00:43,2025,2,6,June,14,5
20240717,2024-07-17 11:54:04,2024,3,7,July,17,2
20240901,2024-09-01 09:10:18,2024,3,9,September,1,6
20250812,2025-08-12 19:10:03,2025,3,8,August,12,1
20241108,2024-11-08 10:07:34,2024,4,11,November,8,4
20240506,2024-05-06 08:10:46,2024,2,5,May,6,0
20250611,2025-06-11 06:25:43,2025,2,6,June,11,2
20240922,2024-09-22 07:59:40,2024,3,9,September,22,6
20250407,2025-04-07 05:00:16,2025,2,4,April,7,0
20250125,2025-01-25 02:04:39,2025,1,1,January,25,5
20240212,2024-02-12 20:36:13,2024,1,2,February,12,0
20250603,2025-06-03 01:31:53,2025,2,6,June,3,1
20240613,2024-06-13 03:08:45,2024,2,6,June,13,3
20240625,2024-06-25 09:28:05,2024,2,6,June,25,1
20240727,2024-07-27 06:21:12,2024,3,7,July,27,5
20240702,2024-07-02 14:15:34,2024,3,7,July,2,1
20241205,2024-12-05 02:44:21,2024,4,12,December,5,3
20250604,2025-06-04 07:35:57,2025,2,6,June,4,2
20250418,2025-04-18 00:56:53,2025,2,4,April,18,4
20250123,2025-01-23 09:51:31,2025,1,1,January,23,3
20240830,2024-08-30 22:18:04,2024,3,8,August,30,4
20240808,2024-08-08 20:01:12,2024,3,8,August,8,3
20240710,2024-07-10 13:10:50,2024,3,7,July,10,2
20240628,2024-06-28 16:47:48,2024,2,6,June,28,4
20240106,2024-01-06 09:04:35,2024,1,1,January,6,5
20241022,2024-10-22 12:53:52,2024,4,10,October,22,1
20250126,2025-01-26 21:40:00,2025,1,1,January,26,6
20240515,2024-05-15 14:47:01,2024,2,5,May,15,2
20250713,2025-07-13 06:19:27,2025,3,7,July,13,6
20240122,2024-01-22 02:25:07,2024,1,1,January,22,0
20240204,2024-02-04 12:42:42,2024,1,2,February,4,6
20240225,2024-02-25 03:12:10,2024,1,2,February,25,6
20250419,2025-04-19 16:20:16,2025,2,4,April,19,5
20250518,2025-05-18 04:32:31,2025,2,5,May,18,6
20241115,2024-11-15 18:33:04,2024,4,11,November,15,4
20240301,2024-03-01 13:58:21,2024,1,3,March,1,4
20240203,2024-02-03 09:51:18,2024,1,2,February,3,5
20250208,2025-02-08 16:19:01,2025,1,2,February,8,5
20241206,2024-12-06 16:42:24,2024,4,12,December,6,4
20240227,2024-02-27 14:24:48,2024,1,2,February,27,1
20250611,2025-06-11 04:09:37,2025,2,6,June,11,2
20250604,2025-06-04 20:31:02,2025,2,6,June,4,2
20250606,2025-06-06 21:04:15,2025,2,6,June,6,4
20250904,2025-09-04 05:16:41,2025,3,9,September,4,3
20241105,2024-11-05 08:04:06,2024,4,11,November,5,1
20250514,2025-05-14 15:05:33,2025,2,5,May,14,2
20240628,2024-06-28 21:57:25,2024,2,6,June,28,4
20250407,2025-04-07 20:54:07,2025,2,4,April,7,0
20250306,2025-03-06 03:23:23,2025,1,3,March,6,3
20240826,2024-08-26 01:24:10,2024,3,8,August,26,0
20250719,2025-07-19 11:31:07,2025,3,7,July,19,5
20240602,2024-06-02 17:35:16,2024,2,6,June,2,6
20240128,2024-01-28 10:32:00,2024,1,1,January,28,6
20240707,2024-07-07 22:51:17,2024,3,7,July,7,6
20250604,2025-06-04 09:04:55,2025,2,6,June,4,2
20250216,2025-02-16 13:56:02,2025,1,2,February,16,6
20250509,2025-05-09 23:42:09,2025,2,5,May,9,4
20240722,2024-07-22 15:26:39,2024,3,7,July,22,0
20240406,2024-04-06 09:19:00,2024,2,4,April,6,5
20250514,2025-05-14 12:52:18,2025,2,5,May,14,2
20250223,2025-02-23 23:02:48,2025,1,2,February,23,6
20241015,2024-10-15 22:03:26,2024,4,10,October,15,1
20250912,2025-09-12 17:05:20,2025,3,9,September,12,4
20250612,2025-06-12 22:54:38,2025,2,6,June,12,3
20240823,2024-08-23 06:14:12,2024,3,8,August,23,4
20250111,2025-01-11 00:01:30,2025,1,1,January,11,5
20241009,2024-10-09 11:59:58,2024,4,10,October,9,2
20250428,2025-04-28 17:32:27,2025,2,4,April,28,0
20240912,2024-09-12 08:01:14,2024,3,9,September,12,3
20240102,2024-01-02 06:11:38,2024,1,1,January,2,1
20250927,2025-09-27 19:08:07,2025,3,9,September,27,5
20240402,2024-04-02 22:08:45,2024,2,4,April,2,1
20250623,2025-06-23 14:08:00,2025,2,6,June,23,0
20250517,2025-05-17 15:59:46,2025,2,5,May,17,5
20241116,2024-11-16 10:31:26,2024,4,11,November,16,5
20250715,2025-07-15 13:34:10,2025,3,7,July,15,1
20250310,2025-03-10 18:50:47,2025,1,3,March,10,0
20250420,2025-04-20 22:32:27,2025,2,4,April,20,6
20250306,2025-03-06 03:49:56,2025,1,3,March,6,3
20240314,2024-03-14 09:27:20,2024,1,3,March,14,3
20250804,2025-08-04 19:12:48,2025,3,8,August,4,0
20240718,2024-07-18 23:52:42,2024,3,7,July,18,3
20240514,2024-05-14 00:53:35,2024,2,5,May,14,1
20240519,2024-05-19 18:48:04,2024,2,5,May,19,6
20241126,2024-11-26 06:41:58,2024,4,11,November,26,1
20240809,2024-08-09 06:20:31,2024,3,8,August,9,4
20240926,2024-09-26 12:38:24,2024,3,9,September,26,3
20240903,2024-09-03 02:03:42,2024,3,9,September,3,1
20250826,2025-08-26 20:18:11,2025,3,8,August,26,1
20240331,2024-03-31 20:44:53,2024,1,3,March,31,6
20240802,2024-08-02 22:22:08,2024,3,8,August,2,4
20240322,2024-03-22 01:48:31,2024,1,3,March,22,4
20250416,2025-04-16 19:34:04,2025,2,4,April,16,2
20250612,2025-06-12 10:37:38,2025,2,6,June,12,3
20241206,2024-12-06 17:18:06,2024,4,12,December,6,4
20240824,2024-08-24 03:07:05,2024,3,8,August,24,5
20250513,2025-05-13 15:35:35,2025,2,5,May,13,1
20240713,2024-07-13 15:20:05,2024,3,7,July,13,5
20240813,2024-08-13 20:05:18,2024,3,8,August,13,1
20240526,2024-05-26 08:05:05,2024,2,5,May,26,6
20250417,2025-04-17 08:48:42,2025,2,4,April,17,3
20240426,2024-04-26 19:10:08,2024,2,4,April,26,4
20240323,2024-03-23 05:03:01,2024,1,3,March,23,5
20240211,2024-02-11 23:14:42,2024,1,2,February,11,6
20250507,2025-05-07 20:43:08,2025,2,5,May,7,2
20240522,2024-05-22 22:53:07,2024,2,5,May,22,2
20240907,2024-09-07 17:00:30,2024,3,9,September,7,5
20241027,2024-10-27 03:22:45,2024,4,10,October,27,6
20240324,2024-03-24 12:34:59,2024,1,3,March,24,6
20240331,2024-03-31 08:57:20,2024,1,3,March,31,6
20240521,2024-05-21 15:54:46,2024,2,5,May,21,1
20240619,2024-06-19 18:12:23,2024,2,6,June,19,2
20241014,2024-10-14 10:49:06,2024,4,10,October,14,0
20250624,2025-06-24 20:06:07,2025,2,6,June,24,1
20240302,2024-03-02 13:51:15,2024,1,3,March,2,5
20250102,2025-01-02 20:06:07,2025,1,1,January,2,3
20240906,2024-09-06 12:25:19,2024,3,9,September,6,4
20241017,2024-10-17 16:02:42,2024,4,10,October,17,3
20250824,2025-08-24 01:45:06,2025,3,8,August,24,6
20250127,2025-01-27 15:43:57,2025,1,1,January,27,0
20250513,2025-05-13 07:58:28,2025,2,5,May,13,1
20241101,2024-11-01 05:37:22,2024,4,11,November,1,4
20241106,2024-11-06 22:57:01,2024,4,11,November,6,2
20250228,2025-02-28 16:07:12,2025,1,2,February,28,4
20250209,2025-02-09 17:16:45,2025,1,2,February,9,6
20240520,2024-05-20 21:54:08,2024,2,5,May,20,0
20240402,2024-04-02 04:28:29,2024,2,4,April,2,1
20250218,2025-02-18 16:42:54,2025,1,2,February,18,1
20241208,2024-12-08 05:11:55,2024,4,12,December,8,6
20250426,2025-04-26 14:26:36,2025,2,4,April,26,5
20241031,2024-10-31 02:12:52,2024,4,10,October,31,3
20240729,2024-07-29 22:12:15,2024,3,7,July,29,0
20240926,2024-09-26 23:21:01,2024,3,9,September,26,3
20250418,2025-04-18 12:26:00,2025,2,4,April,18,4
20240315,2024-03-15 19:22:59,2024,1,3,March,15,4
20240911,2024-09-11 16:43:57,2024,3,9,September,11,2
20240115,2024-01-15 16:41:07,2024,1,1,January,15,0
20241107,2024-11-07 20:40:50,2024,4,11,November,7,3
20250701,2025-07-01 09:45:22,2025,3,7,July,1,1
20240116,2024-01-16 17:38:33,2024,1,1,January,16,1
20240707,2024-07-07 00:34:22,2024,3,7,July,7,6
20250818,2025-08-18 09:56:57,2025,3,8,August,18,0
20250904,2025-09-04 05:14:26,2025,3,9,September,4,3
20250304,2025-03-04 07:48:25,2025,1,3,March,4,1
20240614,2024-06-14 09:22:04,2024,2,6,June,14,4
20240420,2024-04-20 04:00:51,2024,2,4,April,20,5
20250824,2025-08-24 22:19:49,2025,3,8,August,24,6
20240401,2024-04-01 17:13:21,2024,2,4,April,1,0
20240519,2024-05-19 00:53:34,2024,2,5,May,19,6
20240302,2024-03-02 18:17:25,2024,1,3,March,2,5
20240310,2024-03-10 07:25:56,2024,1,3,March,10,6
20240530,2024-05-30 23:44:34,2024,2,5,May,30,3
20250920,2025-09-20 10:08:20,2025,3,9,September,20,5
20250519,2025-05-19 23:28:08,2025,2,5,May,19,0
20250709,2025-07-09 18:11:09,2025,3,7,July,9,2
20240704,2024-07-04 16:49:29,2024,3,7,July,4,3
20250126,2025-01-26 19:31:38,2025,1,1,January,26,6
20240726,2024-07-26 09:07:50,2024,3,7,July,26,4
20240722,2024-07-22 12:50:56,2024,3,7,July,22,0
20250822,2025-08-22 05:30:36,2025,3,8,August,22,4
20250121,2025-01-21 15:29:23,2025,1,1,January,21,1
20240702,2024-07-02 10:07:19,2024,3,7,July,2,1
20240709,2024-07-09 14:49:00,2024,3,7,July,9,1
20240123,2024-01-23 01:27:21,2024,1,1,January,23,1
20240826,2024-08-26 05:40:52,2024,3,8,August,26,0
20250602,2025-06-02 03:36:34,2025,2,6,June,2,0
20250122,2025-01-22 01:49:24,2025,1,1,January,22,2
20240229,2024-02-29 16:36:17,2024,1,2,February,29,3
20250703,2025-07-03 15:29:01,2025,3,7,July,3,3
20240915,2024-09-15 15:52:48,2024,3,9,September,15,6
20240517,2024-05-17 08:42:04,2024,2,5,May,17,4
20241009,2024-10-09 14:22:45,2024,4,10,October,9,2
20240911,2024-09-11 17:10:09,2024,3,9,September,11,2
20240719,2024-07-19 02:40:32,2024,3,7,July,19,4
20240101,2024-01-01 16:03:41,2024,1,1,January,1,0
20240607,2024-06-07 11:12:06,2024,2,6,June,7,4
20240915,2024-09-15 20:28:35,2024,3,9,September,15,6
20240122,2024-01-22 19:57:49,2024,1,1,January,22,0
20241023,2024-10-23 11:55:23,2024,4,10,October,23,2
20250704,2025-07-04 05:29:54,2025,3,7,July,4,4
20240424,2024-04-24 09:21:48,2024,2,4,April,24,2
20240628,2024-06-28 01:35:29,2024,2,6,June,28,4
20250430,2025-04-30 23:21:14,2025,2,4,April,30,2
20240408,2024-04-08 09:57:07,2024,2,4,April,8,0
20250507,2025-05-07 16:03:09,2025,2,5,May,7,2
20250409,2025-04-09 21:41:17,2025,2,4,April,9,2
20241024,2024-10-24 06:08:12,2024,4,10,October,24,3
20250121,2025-01-21 12:53:09,2025,1,1,January,21,1
20250508,2025-05-08 10:49:23,2025,2,5,May,8,3
20240831,2024-08-31 02:32:24,2024,3,8,August,31,5
20240107,2024-01-07 05:52:07,2024,1,1,January,7,6
20240102,2024-01-02 05:47:13,2024,1,1,January,2,1
20240106,2024-01-06 01:50:47,2024,1,1,January,6,5
20240125,2024-01-25 06:09:07,2024,1,1,January,25,3
20250917,2025-09-17 11:07:43,2025,3,9,September,17,2
20250608,2025-06-08 12:34:31,2025,2,6,June,8,6
20240611,2024-06-11 05:28:57,2024,2,6,June,11,1
20241009,2024-10-09 05:18:03,2024,4,10,October,9,2
20240519,2024-05-19 03:07:26,2024,2,5,May,19,6
20240212,2024-02-12 01:04:31,2024,1,2,February,12,0
20241004,2024-10-04 16:26:44,2024,4,10,October,4,4
20241129,2024-11-29 16:09:46,2024,4,11,November,29,4
20250724,2025-07-24 16:20:05,2025,3,7,July,24,3
20240422,2024-04-22 14:32:49,2024,2,4,April,22,0
20241028,2024-10-28 10:42:08,2024,4,10,October,28,0
20250611,2025-06-11 06:39:08,2025,2,6,June,11,2
20241103,2024-11-03 16:34:55,2024,4,11,November,3,6
20250402,2025-04-02 00:46:48,2025,2,4,April,2,2
20240830,2024-08-30 12:12:30,2024,3,8,August,30,4
20241125,2024-11-25 18:55:30,2024,4,11,November,25,0
20240325,2024-03-25 03:29:58,2024,1,3,March,25,0
20250827,2025-08-27 06:18:24,2025,3,8,August,27,2
20240817,2024-08-17 21:39:13,2024,3,8,August,17,5
20250422,2025-04-22 09:57:52,2025,2,4,April,22,1
20250915,2025-09-15 17:22:19,2025,3,9,September,15,0
20240118,2024-01-18 05:36:19,2024,1,1,January,18,3
20250313,2025-03-13 14:06:40,2025,1,3,March,13,3
20241007,2024-10-07 17:43:21,2024,4,10,October,7,0
20250610,2025-06-10 22:49:48,2025,2,6,June,10,1
20240821,2024-08-21 07:20:00,2024,3,8,August,21,2
20241119,2024-11-19 05:31:29,2024,4,11,November,19,1
20250617,2025-06-17 11:40:43,2025,2,6,June,17,1
20240823,2024-08-23 08:40:28,2024,3,8,August,23,4
20240112,2024-01-12 00:47:56,2024,1,1,January,12,4
20240729,2024-07-29 02:38:47,2024,3,7,July,29,0
20250613,2025-06-13 15:32:22,2025,2,6,June,13,4
20240722,2024-07-22 15:02:42,2024,3,7,July,22,0
20250422,2025-04-22 07:54:34,2025,2,4,April,22,1
20240711,2024-07-11 09:18:19,2024,3,7,July,11,3
20241209,2024-12-09 00:48:34,2024,4,12,December,9,0
20250505,2025-05-05 11:32:49,2025,2,5,May,5,0
20241210,2024-12-10 07:41:42,2024,4,12,December,10,1
20250426,2025-04-26 03:03:45,2025,2,4,April,26,5
20241122,2024-11-22 14:11:27,2024,4,11,November,22,4
20240429,2024-04-29 06:43:45,2024,2,4,April,29,0
20241228,2024-12-28 04:29:17,2024,4,12,December,28,5
20240908,2024-09-08 17:35:44,2024,3,9,September,8,6
20240605,2024-06-05 13:19:34,2024,2,6,June,5,2
20250122,2025-01-22 19:55:16,2025,1,1,January,22,2
20240210,2024-02-10 13:46:38,2024,1,2,February,10,5
20240417,2024-04-17 00:09:25,2024,2,4,April,17,2
20240628,2024-06-28 20:43:17,2024,2,6,June,28,4
20250627,2025-06-27 03:12:50,2025,2,6,June,27,4
20241014,2024-10-14 15:55:16,2024,4,10,October,14,0
20250714,2025-07-14 00:13:42,2025,3,7,July,14,0
20250102,2025-01-02 23:41:45,2025,1,1,January,2,3
20240926,2024-09-26 12:42:37,2024,3,9,September,26,3
20250827,2025-08-27 03:48:18,2025,3,8,August,27,2
20250923,2025-09-23 13:17:35,2025,3,9,September,23,1
20250815,2025-08-15 19:41:41,2025,3,8,August,15,4
20240216,2024-02-16 07:39:15,2024,1,2,February,16,4
20250424,2025-04-24 15:52:05,2025,2,4,April,24,3
20241114,2024-11-14 18:42:45,2024,4,11,November,14,3
20240930,2024-09-30 05:22:30,2024,3,9,September,30,0
20240126,2024-01-26 06:03:48,2024,1,1,January,26,4
20250925,2025-09-25 11:04:12,2025,3,9,September,25,3
20240828,2024-08-28 20:26:33,2024,3,8,August,28,2
20240312,2024-03-12 14:08:55,2024,1,3,March,12,1
20241023,2024-10-23 23:57:36,2024,4,10,October,23,2
20241012,2024-10-12 10:29:55,2024,4,10,October,12,5
